img1,img2,roll1,pitch1,yaw1,focal1,focal2,dist1,dist2,roll2,pitch2,yaw2
images/0657_p40.0_t10.0_z2.0.jpg,images/0785_p320.0_t15.0_z2.0.jpg,0.0,10.0,40.0,2.0,2.0,0.0,0.0,0.0,15.0,320.0
images/0852_p295.0_t20.0_z2.0.jpg,images/0677_p140.0_t10.0_z2.0.jpg,0.0,20.0,295.0,2.0,2.0,0.0,0.0,0.0,10.0,140.0
images/0231_p70.0_t25.0_z1.0.jpg,images/0308_p95.0_t30.0_z1.0.jpg,0.0,25.0,70.0,1.0,1.0,0.0,0.0,0.0,30.0,95.0
images/1066_p285.0_t35.0_z2.0.jpg,images/0873_p40.0_t25.0_z2.0.jpg,0.0,35.0,285.0,2.0,2.0,0.0,0.0,0.0,25.0,40.0
images/0793_p0.0_t20.0_z2.0.jpg,images/0975_p190.0_t30.0_z2.0.jpg,0.0,20.0,0.0,2.0,2.0,0.0,0.0,0.0,30.0,190.0
images/0786_p325.0_t15.0_z2.0.jpg,images/0286_p345.0_t25.0_z1.0.jpg,0.0,15.0,325.0,2.0,1.0,0.0,0.0,0.0,25.0,345.0
images/0530_p125.0_t45.0_z1.0.jpg,images/0403_p210.0_t35.0_z1.0.jpg,0.0,45.0,125.0,1.0,1.0,0.0,0.0,0.0,35.0,210.0
images/0627_p250.0_t50.0_z1.0.jpg,images/0787_p330.0_t15.0_z2.0.jpg,0.0,50.0,250.0,1.0,2.0,0.0,0.0,0.0,15.0,330.0
images/0225_p40.0_t25.0_z1.0.jpg,images/0805_p60.0_t20.0_z2.0.jpg,0.0,25.0,40.0,1.0,2.0,0.0,0.0,0.0,20.0,60.0
images/1155_p10.0_t45.0_z2.0.jpg,images/1160_p35.0_t45.0_z2.0.jpg,0.0,45.0,10.0,2.0,2.0,0.0,0.0,0.0,45.0,35.0
images/0876_p55.0_t25.0_z2.0.jpg,images/0296_p35.0_t30.0_z1.0.jpg,0.0,25.0,55.0,2.0,1.0,0.0,0.0,0.0,30.0,35.0
images/0319_p150.0_t30.0_z1.0.jpg,images/0790_p345.0_t15.0_z2.0.jpg,0.0,30.0,150.0,1.0,2.0,0.0,0.0,0.0,15.0,345.0
images/0341_p260.0_t30.0_z1.0.jpg,images/1116_p175.0_t40.0_z2.0.jpg,0.0,30.0,260.0,1.0,2.0,0.0,0.0,0.0,40.0,175.0
images/0548_p215.0_t45.0_z1.0.jpg,images/1216_p315.0_t45.0_z2.0.jpg,0.0,45.0,215.0,1.0,2.0,0.0,0.0,0.0,45.0,315.0
images/0780_p295.0_t15.0_z2.0.jpg,images/1289_p320.0_t50.0_z2.0.jpg,0.0,15.0,295.0,2.0,2.0,0.0,0.0,0.0,50.0,320.0
images/0384_p115.0_t35.0_z1.0.jpg,images/1076_p335.0_t35.0_z2.0.jpg,0.0,35.0,115.0,1.0,2.0,0.0,0.0,0.0,35.0,335.0
images/0547_p210.0_t45.0_z1.0.jpg,images/0239_p110.0_t25.0_z1.0.jpg,0.0,45.0,210.0,1.0,1.0,0.0,0.0,0.0,25.0,110.0
images/0897_p160.0_t25.0_z2.0.jpg,images/0315_p130.0_t30.0_z1.0.jpg,0.0,25.0,160.0,2.0,1.0,0.0,0.0,0.0,30.0,130.0
images/1255_p150.0_t50.0_z2.0.jpg,images/0816_p115.0_t20.0_z2.0.jpg,0.0,50.0,150.0,2.0,2.0,0.0,0.0,0.0,20.0,115.0
images/0582_p25.0_t50.0_z1.0.jpg,images/0852_p295.0_t20.0_z2.0.jpg,0.0,50.0,25.0,1.0,2.0,0.0,0.0,0.0,20.0,295.0
images/0548_p215.0_t45.0_z1.0.jpg,images/0493_p300.0_t40.0_z1.0.jpg,0.0,45.0,215.0,1.0,1.0,0.0,0.0,0.0,40.0,300.0
images/0022_p105.0_t10.0_z1.0.jpg,images/1283_p290.0_t50.0_z2.0.jpg,0.0,10.0,105.0,1.0,2.0,0.0,0.0,0.0,50.0,290.0
images/1279_p270.0_t50.0_z2.0.jpg,images/0881_p80.0_t25.0_z2.0.jpg,0.0,50.0,270.0,2.0,2.0,0.0,0.0,0.0,25.0,80.0
images/1112_p155.0_t40.0_z2.0.jpg,images/0202_p285.0_t20.0_z1.0.jpg,0.0,40.0,155.0,2.0,1.0,0.0,0.0,0.0,20.0,285.0
images/0040_p195.0_t10.0_z1.0.jpg,images/1077_p340.0_t35.0_z2.0.jpg,0.0,10.0,195.0,1.0,2.0,0.0,0.0,0.0,35.0,340.0
images/0208_p315.0_t20.0_z1.0.jpg,images/0968_p155.0_t30.0_z2.0.jpg,0.0,20.0,315.0,1.0,2.0,0.0,0.0,0.0,30.0,155.0
images/0058_p285.0_t10.0_z1.0.jpg,images/0995_p290.0_t30.0_z2.0.jpg,0.0,10.0,285.0,1.0,2.0,0.0,0.0,0.0,30.0,290.0
images/1261_p180.0_t50.0_z2.0.jpg,images/0192_p235.0_t20.0_z1.0.jpg,0.0,50.0,180.0,2.0,1.0,0.0,0.0,0.0,20.0,235.0
images/0067_p330.0_t10.0_z1.0.jpg,images/1052_p215.0_t35.0_z2.0.jpg,0.0,10.0,330.0,1.0,2.0,0.0,0.0,0.0,35.0,215.0
images/1070_p305.0_t35.0_z2.0.jpg,images/0834_p205.0_t20.0_z2.0.jpg,0.0,35.0,305.0,2.0,2.0,0.0,0.0,0.0,20.0,205.0
images/1127_p230.0_t40.0_z2.0.jpg,images/1118_p185.0_t40.0_z2.0.jpg,0.0,40.0,230.0,2.0,2.0,0.0,0.0,0.0,40.0,185.0
images/0988_p255.0_t30.0_z2.0.jpg,images/0092_p95.0_t15.0_z1.0.jpg,0.0,30.0,255.0,2.0,1.0,0.0,0.0,0.0,15.0,95.0
images/0777_p280.0_t15.0_z2.0.jpg,images/0004_p15.0_t10.0_z1.0.jpg,0.0,15.0,280.0,2.0,1.0,0.0,0.0,0.0,10.0,15.0
images/0471_p190.0_t40.0_z1.0.jpg,images/0956_p95.0_t30.0_z2.0.jpg,0.0,40.0,190.0,1.0,2.0,0.0,0.0,0.0,30.0,95.0
images/0617_p200.0_t50.0_z1.0.jpg,images/1135_p270.0_t40.0_z2.0.jpg,0.0,50.0,200.0,1.0,2.0,0.0,0.0,0.0,40.0,270.0
images/1150_p345.0_t40.0_z2.0.jpg,images/0243_p130.0_t25.0_z1.0.jpg,0.0,40.0,345.0,2.0,1.0,0.0,0.0,0.0,25.0,130.0
images/0935_p350.0_t25.0_z2.0.jpg,images/1111_p150.0_t40.0_z2.0.jpg,0.0,25.0,350.0,2.0,2.0,0.0,0.0,0.0,40.0,150.0
images/0111_p190.0_t15.0_z1.0.jpg,images/1059_p250.0_t35.0_z2.0.jpg,0.0,15.0,190.0,1.0,2.0,0.0,0.0,0.0,35.0,250.0
images/1039_p150.0_t35.0_z2.0.jpg,images/0962_p125.0_t30.0_z2.0.jpg,0.0,35.0,150.0,2.0,2.0,0.0,0.0,0.0,30.0,125.0
images/1027_p90.0_t35.0_z2.0.jpg,images/1225_p0.0_t50.0_z2.0.jpg,0.0,35.0,90.0,2.0,2.0,0.0,0.0,0.0,50.0,0.0
images/0512_p35.0_t45.0_z1.0.jpg,images/1175_p110.0_t45.0_z2.0.jpg,0.0,45.0,35.0,1.0,2.0,0.0,0.0,0.0,45.0,110.0
images/0597_p100.0_t50.0_z1.0.jpg,images/0119_p230.0_t15.0_z1.0.jpg,0.0,50.0,100.0,1.0,1.0,0.0,0.0,0.0,15.0,230.0
images/0553_p240.0_t45.0_z1.0.jpg,images/0414_p265.0_t35.0_z1.0.jpg,0.0,45.0,240.0,1.0,1.0,0.0,0.0,0.0,35.0,265.0
images/1027_p90.0_t35.0_z2.0.jpg,images/1136_p275.0_t40.0_z2.0.jpg,0.0,35.0,90.0,2.0,2.0,0.0,0.0,0.0,40.0,275.0
images/0554_p245.0_t45.0_z1.0.jpg,images/1061_p260.0_t35.0_z2.0.jpg,0.0,45.0,245.0,1.0,2.0,0.0,0.0,0.0,35.0,260.0
images/1099_p90.0_t40.0_z2.0.jpg,images/0296_p35.0_t30.0_z1.0.jpg,0.0,40.0,90.0,2.0,1.0,0.0,0.0,0.0,30.0,35.0
images/0974_p185.0_t30.0_z2.0.jpg,images/1195_p210.0_t45.0_z2.0.jpg,0.0,30.0,185.0,2.0,2.0,0.0,0.0,0.0,45.0,210.0
images/0249_p160.0_t25.0_z1.0.jpg,images/0522_p85.0_t45.0_z1.0.jpg,0.0,25.0,160.0,1.0,1.0,0.0,0.0,0.0,45.0,85.0
images/0442_p45.0_t40.0_z1.0.jpg,images/0324_p175.0_t30.0_z1.0.jpg,0.0,40.0,45.0,1.0,1.0,0.0,0.0,0.0,30.0,175.0
images/0897_p160.0_t25.0_z2.0.jpg,images/0133_p300.0_t15.0_z1.0.jpg,0.0,25.0,160.0,2.0,1.0,0.0,0.0,0.0,15.0,300.0
images/0346_p285.0_t30.0_z1.0.jpg,images/0560_p275.0_t45.0_z1.0.jpg,0.0,30.0,285.0,1.0,1.0,0.0,0.0,0.0,45.0,275.0
images/0134_p305.0_t15.0_z1.0.jpg,images/0686_p185.0_t10.0_z2.0.jpg,0.0,15.0,305.0,1.0,2.0,0.0,0.0,0.0,10.0,185.0
images/0078_p25.0_t15.0_z1.0.jpg,images/1204_p255.0_t45.0_z2.0.jpg,0.0,15.0,25.0,1.0,2.0,0.0,0.0,0.0,45.0,255.0
images/0975_p190.0_t30.0_z2.0.jpg,images/0478_p225.0_t40.0_z1.0.jpg,0.0,30.0,190.0,2.0,1.0,0.0,0.0,0.0,40.0,225.0
images/0046_p225.0_t10.0_z1.0.jpg,images/0633_p280.0_t50.0_z1.0.jpg,0.0,10.0,225.0,1.0,1.0,0.0,0.0,0.0,50.0,280.0
images/1146_p325.0_t40.0_z2.0.jpg,images/0798_p25.0_t20.0_z2.0.jpg,0.0,40.0,325.0,2.0,2.0,0.0,0.0,0.0,20.0,25.0
images/1248_p115.0_t50.0_z2.0.jpg,images/0954_p85.0_t30.0_z2.0.jpg,0.0,50.0,115.0,2.0,2.0,0.0,0.0,0.0,30.0,85.0
images/0280_p315.0_t25.0_z1.0.jpg,images/0931_p330.0_t25.0_z2.0.jpg,0.0,25.0,315.0,1.0,2.0,0.0,0.0,0.0,25.0,330.0
images/1135_p270.0_t40.0_z2.0.jpg,images/1193_p200.0_t45.0_z2.0.jpg,0.0,40.0,270.0,2.0,2.0,0.0,0.0,0.0,45.0,200.0
images/0086_p65.0_t15.0_z1.0.jpg,images/0074_p5.0_t15.0_z1.0.jpg,0.0,15.0,65.0,1.0,1.0,0.0,0.0,0.0,15.0,5.0
images/0633_p280.0_t50.0_z1.0.jpg,images/0417_p280.0_t35.0_z1.0.jpg,0.0,50.0,280.0,1.0,1.0,0.0,0.0,0.0,35.0,280.0
images/0842_p245.0_t20.0_z2.0.jpg,images/0926_p305.0_t25.0_z2.0.jpg,0.0,20.0,245.0,2.0,2.0,0.0,0.0,0.0,25.0,305.0
images/0767_p230.0_t15.0_z2.0.jpg,images/1279_p270.0_t50.0_z2.0.jpg,0.0,15.0,230.0,2.0,2.0,0.0,0.0,0.0,50.0,270.0
images/0291_p10.0_t30.0_z1.0.jpg,images/1118_p185.0_t40.0_z2.0.jpg,0.0,30.0,10.0,1.0,2.0,0.0,0.0,0.0,40.0,185.0
images/0390_p145.0_t35.0_z1.0.jpg,images/0311_p110.0_t30.0_z1.0.jpg,0.0,35.0,145.0,1.0,1.0,0.0,0.0,0.0,30.0,110.0
images/0684_p175.0_t10.0_z2.0.jpg,images/0497_p320.0_t40.0_z1.0.jpg,0.0,10.0,175.0,2.0,1.0,0.0,0.0,0.0,40.0,320.0
images/1283_p290.0_t50.0_z2.0.jpg,images/0017_p80.0_t10.0_z1.0.jpg,0.0,50.0,290.0,2.0,1.0,0.0,0.0,0.0,10.0,80.0
images/0634_p285.0_t50.0_z1.0.jpg,images/0566_p305.0_t45.0_z1.0.jpg,0.0,50.0,285.0,1.0,1.0,0.0,0.0,0.0,45.0,305.0
images/0497_p320.0_t40.0_z1.0.jpg,images/1231_p30.0_t50.0_z2.0.jpg,0.0,40.0,320.0,1.0,2.0,0.0,0.0,0.0,50.0,30.0
images/0301_p60.0_t30.0_z1.0.jpg,images/0556_p255.0_t45.0_z1.0.jpg,0.0,30.0,60.0,1.0,1.0,0.0,0.0,0.0,45.0,255.0
images/0107_p170.0_t15.0_z1.0.jpg,images/0397_p180.0_t35.0_z1.0.jpg,0.0,15.0,170.0,1.0,1.0,0.0,0.0,0.0,35.0,180.0
images/0204_p295.0_t20.0_z1.0.jpg,images/0664_p75.0_t10.0_z2.0.jpg,0.0,20.0,295.0,1.0,2.0,0.0,0.0,0.0,10.0,75.0
images/1266_p205.0_t50.0_z2.0.jpg,images/0969_p160.0_t30.0_z2.0.jpg,0.0,50.0,205.0,2.0,2.0,0.0,0.0,0.0,30.0,160.0
images/0708_p295.0_t10.0_z2.0.jpg,images/0160_p75.0_t20.0_z1.0.jpg,0.0,10.0,295.0,2.0,1.0,0.0,0.0,0.0,20.0,75.0
images/0484_p255.0_t40.0_z1.0.jpg,images/0020_p95.0_t10.0_z1.0.jpg,0.0,40.0,255.0,1.0,1.0,0.0,0.0,0.0,10.0,95.0
images/0623_p230.0_t50.0_z1.0.jpg,images/0279_p310.0_t25.0_z1.0.jpg,0.0,50.0,230.0,1.0,1.0,0.0,0.0,0.0,25.0,310.0
images/0533_p140.0_t45.0_z1.0.jpg,images/0980_p215.0_t30.0_z2.0.jpg,0.0,45.0,140.0,1.0,2.0,0.0,0.0,0.0,30.0,215.0
images/0728_p35.0_t15.0_z2.0.jpg,images/1052_p215.0_t35.0_z2.0.jpg,0.0,15.0,35.0,2.0,2.0,0.0,0.0,0.0,35.0,215.0
images/0111_p190.0_t15.0_z1.0.jpg,images/1112_p155.0_t40.0_z2.0.jpg,0.0,15.0,190.0,1.0,2.0,0.0,0.0,0.0,40.0,155.0
images/0834_p205.0_t20.0_z2.0.jpg,images/0205_p300.0_t20.0_z1.0.jpg,0.0,20.0,205.0,2.0,1.0,0.0,0.0,0.0,20.0,300.0
images/0886_p105.0_t25.0_z2.0.jpg,images/1122_p205.0_t40.0_z2.0.jpg,0.0,25.0,105.0,2.0,2.0,0.0,0.0,0.0,40.0,205.0
images/0477_p220.0_t40.0_z1.0.jpg,images/0710_p305.0_t10.0_z2.0.jpg,0.0,40.0,220.0,1.0,2.0,0.0,0.0,0.0,10.0,305.0
images/0009_p40.0_t10.0_z1.0.jpg,images/0596_p95.0_t50.0_z1.0.jpg,0.0,10.0,40.0,1.0,1.0,0.0,0.0,0.0,50.0,95.0
images/0348_p295.0_t30.0_z1.0.jpg,images/1163_p50.0_t45.0_z2.0.jpg,0.0,30.0,295.0,1.0,2.0,0.0,0.0,0.0,45.0,50.0
images/0577_p0.0_t50.0_z1.0.jpg,images/0563_p290.0_t45.0_z1.0.jpg,0.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,45.0,290.0
images/1081_p0.0_t40.0_z2.0.jpg,images/0855_p310.0_t20.0_z2.0.jpg,0.0,40.0,0.0,2.0,2.0,0.0,0.0,0.0,20.0,310.0
images/0314_p125.0_t30.0_z1.0.jpg,images/0720_p350.0_t10.0_z2.0.jpg,0.0,30.0,125.0,1.0,2.0,0.0,0.0,0.0,10.0,355.0
images/0596_p95.0_t50.0_z1.0.jpg,images/0357_p340.0_t30.0_z1.0.jpg,0.0,50.0,95.0,1.0,1.0,0.0,0.0,0.0,30.0,340.0
images/0302_p65.0_t30.0_z1.0.jpg,images/0648_p350.0_t50.0_z1.0.jpg,0.0,30.0,65.0,1.0,1.0,0.0,0.0,0.0,50.0,355.0
images/0407_p230.0_t35.0_z1.0.jpg,images/0091_p90.0_t15.0_z1.0.jpg,0.0,35.0,230.0,1.0,1.0,0.0,0.0,0.0,15.0,90.0
images/0837_p220.0_t20.0_z2.0.jpg,images/0085_p60.0_t15.0_z1.0.jpg,0.0,20.0,220.0,2.0,1.0,0.0,0.0,0.0,15.0,60.0
images/0642_p325.0_t50.0_z1.0.jpg,images/1059_p250.0_t35.0_z2.0.jpg,0.0,50.0,325.0,1.0,2.0,0.0,0.0,0.0,35.0,250.0
images/0764_p215.0_t15.0_z2.0.jpg,images/0118_p225.0_t15.0_z1.0.jpg,0.0,15.0,215.0,2.0,1.0,0.0,0.0,0.0,15.0,225.0
images/0819_p130.0_t20.0_z2.0.jpg,images/0556_p255.0_t45.0_z1.0.jpg,0.0,20.0,130.0,2.0,1.0,0.0,0.0,0.0,45.0,255.0
images/0270_p265.0_t25.0_z1.0.jpg,images/0865_p0.0_t25.0_z2.0.jpg,0.0,25.0,265.0,1.0,2.0,0.0,0.0,0.0,25.0,0.0
images/0355_p330.0_t30.0_z1.0.jpg,images/0216_p350.0_t20.0_z1.0.jpg,0.0,30.0,330.0,1.0,1.0,0.0,0.0,0.0,20.0,355.0
images/0767_p230.0_t15.0_z2.0.jpg,images/1039_p150.0_t35.0_z2.0.jpg,0.0,15.0,230.0,2.0,2.0,0.0,0.0,0.0,35.0,150.0
images/0172_p135.0_t20.0_z1.0.jpg,images/1070_p305.0_t35.0_z2.0.jpg,0.0,20.0,135.0,1.0,2.0,0.0,0.0,0.0,35.0,305.0
images/0270_p265.0_t25.0_z1.0.jpg,images/0852_p295.0_t20.0_z2.0.jpg,0.0,25.0,265.0,1.0,2.0,0.0,0.0,0.0,20.0,295.0
images/0719_p350.0_t10.0_z2.0.jpg,images/0265_p240.0_t25.0_z1.0.jpg,0.0,10.0,350.0,2.0,1.0,0.0,0.0,0.0,25.0,240.0
images/0605_p140.0_t50.0_z1.0.jpg,images/1218_p325.0_t45.0_z2.0.jpg,0.0,50.0,140.0,1.0,2.0,0.0,0.0,0.0,45.0,325.0
images/0924_p295.0_t25.0_z2.0.jpg,images/0280_p315.0_t25.0_z1.0.jpg,0.0,25.0,295.0,2.0,1.0,0.0,0.0,0.0,25.0,315.0
images/0481_p240.0_t40.0_z1.0.jpg,images/1264_p195.0_t50.0_z2.0.jpg,0.0,40.0,240.0,1.0,2.0,0.0,0.0,0.0,50.0,195.0
images/0457_p120.0_t40.0_z1.0.jpg,images/0888_p115.0_t25.0_z2.0.jpg,0.0,40.0,120.0,1.0,2.0,0.0,0.0,0.0,25.0,115.0
images/1154_p5.0_t45.0_z2.0.jpg,images/0349_p300.0_t30.0_z1.0.jpg,0.0,45.0,5.0,2.0,1.0,0.0,0.0,0.0,30.0,300.0
images/0704_p275.0_t10.0_z2.0.jpg,images/0855_p310.0_t20.0_z2.0.jpg,0.0,10.0,275.0,2.0,2.0,0.0,0.0,0.0,20.0,310.0
images/0104_p155.0_t15.0_z1.0.jpg,images/1209_p280.0_t45.0_z2.0.jpg,0.0,15.0,155.0,1.0,2.0,0.0,0.0,0.0,45.0,280.0
images/0676_p135.0_t10.0_z2.0.jpg,images/0056_p275.0_t10.0_z1.0.jpg,0.0,10.0,135.0,2.0,1.0,0.0,0.0,0.0,10.0,275.0
images/1223_p350.0_t45.0_z2.0.jpg,images/0326_p185.0_t30.0_z1.0.jpg,0.0,45.0,350.0,2.0,1.0,0.0,0.0,0.0,30.0,185.0
images/1102_p105.0_t40.0_z2.0.jpg,images/0537_p160.0_t45.0_z1.0.jpg,0.0,40.0,105.0,2.0,1.0,0.0,0.0,0.0,45.0,160.0
images/0512_p35.0_t45.0_z1.0.jpg,images/0015_p70.0_t10.0_z1.0.jpg,0.0,45.0,35.0,1.0,1.0,0.0,0.0,0.0,10.0,70.0
images/0865_p0.0_t25.0_z2.0.jpg,images/0042_p205.0_t10.0_z1.0.jpg,0.0,25.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,205.0
images/0118_p225.0_t15.0_z1.0.jpg,images/0627_p250.0_t50.0_z1.0.jpg,0.0,15.0,225.0,1.0,1.0,0.0,0.0,0.0,50.0,250.0
images/0371_p50.0_t35.0_z1.0.jpg,images/0460_p135.0_t40.0_z1.0.jpg,0.0,35.0,50.0,1.0,1.0,0.0,0.0,0.0,40.0,135.0
images/0259_p210.0_t25.0_z1.0.jpg,images/1137_p280.0_t40.0_z2.0.jpg,0.0,25.0,210.0,1.0,2.0,0.0,0.0,0.0,40.0,280.0
images/0370_p45.0_t35.0_z1.0.jpg,images/0340_p255.0_t30.0_z1.0.jpg,0.0,35.0,45.0,1.0,1.0,0.0,0.0,0.0,30.0,255.0
images/1288_p315.0_t50.0_z2.0.jpg,images/0292_p15.0_t30.0_z1.0.jpg,0.0,50.0,315.0,2.0,1.0,0.0,0.0,0.0,30.0,15.0
images/0089_p80.0_t15.0_z1.0.jpg,images/1087_p30.0_t40.0_z2.0.jpg,0.0,15.0,80.0,1.0,2.0,0.0,0.0,0.0,40.0,30.0
images/1226_p5.0_t50.0_z2.0.jpg,images/0090_p85.0_t15.0_z1.0.jpg,0.0,50.0,5.0,2.0,1.0,0.0,0.0,0.0,15.0,85.0
images/0758_p185.0_t15.0_z2.0.jpg,images/0668_p95.0_t10.0_z2.0.jpg,0.0,15.0,185.0,2.0,2.0,0.0,0.0,0.0,10.0,95.0
images/0630_p265.0_t50.0_z1.0.jpg,images/1237_p60.0_t50.0_z2.0.jpg,0.0,50.0,265.0,1.0,2.0,0.0,0.0,0.0,50.0,60.0
images/1075_p330.0_t35.0_z2.0.jpg,images/0953_p80.0_t30.0_z2.0.jpg,0.0,35.0,330.0,2.0,2.0,0.0,0.0,0.0,30.0,80.0
images/1026_p85.0_t35.0_z2.0.jpg,images/1165_p60.0_t45.0_z2.0.jpg,0.0,35.0,85.0,2.0,2.0,0.0,0.0,0.0,45.0,60.0
images/1042_p165.0_t35.0_z2.0.jpg,images/0207_p310.0_t20.0_z1.0.jpg,0.0,35.0,165.0,2.0,1.0,0.0,0.0,0.0,20.0,310.0
images/0874_p45.0_t25.0_z2.0.jpg,images/0198_p265.0_t20.0_z1.0.jpg,0.0,25.0,45.0,2.0,1.0,0.0,0.0,0.0,20.0,265.0
images/0798_p25.0_t20.0_z2.0.jpg,images/0820_p135.0_t20.0_z2.0.jpg,0.0,20.0,25.0,2.0,2.0,0.0,0.0,0.0,20.0,135.0
images/1060_p255.0_t35.0_z2.0.jpg,images/0438_p25.0_t40.0_z1.0.jpg,0.0,35.0,255.0,2.0,1.0,0.0,0.0,0.0,40.0,25.0
images/0371_p50.0_t35.0_z1.0.jpg,images/0601_p120.0_t50.0_z1.0.jpg,0.0,35.0,50.0,1.0,1.0,0.0,0.0,0.0,50.0,120.0
images/1105_p120.0_t40.0_z2.0.jpg,images/0835_p210.0_t20.0_z2.0.jpg,0.0,40.0,120.0,2.0,2.0,0.0,0.0,0.0,20.0,210.0
images/0157_p60.0_t20.0_z1.0.jpg,images/0451_p90.0_t40.0_z1.0.jpg,0.0,20.0,60.0,1.0,1.0,0.0,0.0,0.0,40.0,90.0
images/0109_p180.0_t15.0_z1.0.jpg,images/0506_p5.0_t45.0_z1.0.jpg,0.0,15.0,180.0,1.0,1.0,0.0,0.0,0.0,45.0,5.0
images/0146_p5.0_t20.0_z1.0.jpg,images/0512_p35.0_t45.0_z1.0.jpg,0.0,20.0,5.0,1.0,1.0,0.0,0.0,0.0,45.0,35.0
images/0418_p285.0_t35.0_z1.0.jpg,images/0849_p280.0_t20.0_z2.0.jpg,0.0,35.0,285.0,1.0,2.0,0.0,0.0,0.0,20.0,280.0
images/0699_p250.0_t10.0_z2.0.jpg,images/0327_p190.0_t30.0_z1.0.jpg,0.0,10.0,250.0,2.0,1.0,0.0,0.0,0.0,30.0,190.0
images/0140_p335.0_t15.0_z1.0.jpg,images/0670_p105.0_t10.0_z2.0.jpg,0.0,15.0,335.0,1.0,2.0,0.0,0.0,0.0,10.0,105.0
images/1041_p160.0_t35.0_z2.0.jpg,images/0137_p320.0_t15.0_z1.0.jpg,0.0,35.0,160.0,2.0,1.0,0.0,0.0,0.0,15.0,320.0
images/0879_p70.0_t25.0_z2.0.jpg,images/0535_p150.0_t45.0_z1.0.jpg,0.0,25.0,70.0,2.0,1.0,0.0,0.0,0.0,45.0,150.0
images/0785_p320.0_t15.0_z2.0.jpg,images/1198_p225.0_t45.0_z2.0.jpg,0.0,15.0,320.0,2.0,2.0,0.0,0.0,0.0,45.0,225.0
images/0321_p160.0_t30.0_z1.0.jpg,images/1195_p210.0_t45.0_z2.0.jpg,0.0,30.0,160.0,1.0,2.0,0.0,0.0,0.0,45.0,210.0
images/0901_p180.0_t25.0_z2.0.jpg,images/0883_p90.0_t25.0_z2.0.jpg,0.0,25.0,180.0,2.0,2.0,0.0,0.0,0.0,25.0,90.0
images/1193_p200.0_t45.0_z2.0.jpg,images/0996_p295.0_t30.0_z2.0.jpg,0.0,45.0,200.0,2.0,2.0,0.0,0.0,0.0,30.0,295.0
images/0410_p245.0_t35.0_z1.0.jpg,images/0478_p225.0_t40.0_z1.0.jpg,0.0,35.0,245.0,1.0,1.0,0.0,0.0,0.0,40.0,225.0
images/0937_p0.0_t30.0_z2.0.jpg,images/0775_p270.0_t15.0_z2.0.jpg,0.0,30.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,270.0
images/0867_p10.0_t25.0_z2.0.jpg,images/0226_p45.0_t25.0_z1.0.jpg,0.0,25.0,10.0,2.0,1.0,0.0,0.0,0.0,25.0,45.0
images/0874_p45.0_t25.0_z2.0.jpg,images/0038_p185.0_t10.0_z1.0.jpg,0.0,25.0,45.0,2.0,1.0,0.0,0.0,0.0,10.0,185.0
images/1105_p120.0_t40.0_z2.0.jpg,images/0507_p10.0_t45.0_z1.0.jpg,0.0,40.0,120.0,2.0,1.0,0.0,0.0,0.0,45.0,10.0
images/1286_p305.0_t50.0_z2.0.jpg,images/0388_p135.0_t35.0_z1.0.jpg,0.0,50.0,305.0,2.0,1.0,0.0,0.0,0.0,35.0,135.0
images/1002_p325.0_t30.0_z2.0.jpg,images/0300_p55.0_t30.0_z1.0.jpg,0.0,30.0,325.0,2.0,1.0,0.0,0.0,0.0,30.0,55.0
images/0647_p350.0_t50.0_z1.0.jpg,images/0997_p300.0_t30.0_z2.0.jpg,0.0,50.0,350.0,1.0,2.0,0.0,0.0,0.0,30.0,300.0
images/0076_p15.0_t15.0_z1.0.jpg,images/0848_p275.0_t20.0_z2.0.jpg,0.0,15.0,15.0,1.0,2.0,0.0,0.0,0.0,20.0,275.0
images/0563_p290.0_t45.0_z1.0.jpg,images/1171_p90.0_t45.0_z2.0.jpg,0.0,45.0,290.0,1.0,2.0,0.0,0.0,0.0,45.0,90.0
images/0271_p270.0_t25.0_z1.0.jpg,images/1158_p25.0_t45.0_z2.0.jpg,0.0,25.0,270.0,1.0,2.0,0.0,0.0,0.0,45.0,25.0
images/0188_p215.0_t20.0_z1.0.jpg,images/0366_p25.0_t35.0_z1.0.jpg,0.0,20.0,215.0,1.0,1.0,0.0,0.0,0.0,35.0,25.0
images/1272_p235.0_t50.0_z2.0.jpg,images/0996_p295.0_t30.0_z2.0.jpg,0.0,50.0,235.0,2.0,2.0,0.0,0.0,0.0,30.0,295.0
images/0331_p210.0_t30.0_z1.0.jpg,images/1141_p300.0_t40.0_z2.0.jpg,0.0,30.0,210.0,1.0,2.0,0.0,0.0,0.0,40.0,300.0
images/0757_p180.0_t15.0_z2.0.jpg,images/0591_p70.0_t50.0_z1.0.jpg,0.0,15.0,180.0,2.0,1.0,0.0,0.0,0.0,50.0,70.0
images/0132_p295.0_t15.0_z1.0.jpg,images/0842_p245.0_t20.0_z2.0.jpg,0.0,15.0,295.0,1.0,2.0,0.0,0.0,0.0,20.0,245.0
images/1267_p210.0_t50.0_z2.0.jpg,images/0178_p165.0_t20.0_z1.0.jpg,0.0,50.0,210.0,2.0,1.0,0.0,0.0,0.0,20.0,165.0
